,0,1
2752,Paying   for a hot and that looks like it came out of a at the Wienerschnitzel is not my of a good,0
2753,The classic Maine Lobster Roll was fantastic,1
2754,My in works at the ate here same and guess he was sick all too,0
2755,So good I am going to have to review this twice   once hereas a to the and once as a to an held here last,1
2756,The and were really good the was very fresh,1
2757,This is great,1
2758,Mediocre,0
2759,Once you get inside you ll be impressed with the,1
2760,I m super,0
2761,And was super friendly,1
2762,Why are these sad little so overcooked,0
2763,This was such a nice,1
2764,They were and delicious,1
2765,I had high for this since the are cooked over a but unfortunately the fell flat flat,0
2766,I could eat their all it is,1
2767,Not a single came out to see if we were OK or even needed a once they finally served us our,0
2768,Lastly the they were the best we ordered,1
2769,The first I ever came here I had an amazing I still tell how awesome the was,1
2770,The was very negligent of our and made us feel very unwelcome,0
2771,The was terrible though,0
2772,This is overpriced not consistent with their and it really is OVERPRICED,0
2773,It was packed,0
2774,I love this,1
2775,I can say that the were yummy,1
2776,The was terrible,0
2777,The seasonal was fresh white,1
2778,It kept getting worse and worse so now I m officially done,0
2779,This should honestly be blown up,0
2780,But I definitely would not eat here again,0
2781,Do not waste your here,0
2782,I love that they put their in nice as opposed to cramming it in little,1
2783,The was delicate and thin and moist,1
2784,Awful,0
2785,Wo nt ever go here again,0
2786,has been horrible,0
2787,For that I can think of a few I would have much rather gone,0
2788,The here is fair at best,0
2789,I do love but I found Kabuki to be overpriced and,0
2790,Do yourself a and stay away from this,0
2791,Very poor,0
2792,No at the thought the was above average or worth the that we had for it,0
2793,Best and ever Maria our was so good and friendly she made our,1
2794,They were excellent,1
2795,I paid the but did not because I felt the did a terrible,0
2796,Just had here and had a great,1
2797,I have never had such bland which surprised me considering the we read focused so much on their and,0
2798,is way overpriced and are fucking small,0
2799,I recently tried Caballeros and I have been back every since,1
2800,for   a i really expect better,0
2801,The came out at a good,1
2802,I ate there twice on my last and especially enjoyed the,1
2803,I wo nt be back,0
2804,We could not believe how dirty the were,0
2805,This deserves no,0
2806,I would not recommend this,0
2807,In I m going to round up to   just because she was so awesome,1
2808,To my each qualified as the worst of these I have ever tasted,0
2809,Bad or not I have a very low for rude it is your to be nice and polite otherwise,0
2810,the were great and so was the,1
2811,I probably would not go here again,0
2812,So flavorful and has just the perfect of,1
2813,The is reasonable and the is great,1
2814,The Wife hated her and our really did not enjoy their either,0
2815,My got the huevos and they did nt look too appealing,0
2816,Went in for happy great of,1
2817,Some may say this is pricey but I think you get you pay for and this you are getting quite a,1
2818,I probably wo nt be coming back here,0
2819,Worst I ve had in a,0
2820,This is pretty good nice little in the,1
2821,Talk about great of we will be back,1
2822,Hot are not hot cold are close to tempI watched with BARE HANDS no is deep fried in,0
2823,I love their and their,1
2824,Always a dealing with him,1
2825,They have a of and and I ve tried gets my of,1
2826,This is awesome if you want light and healthy during the,1
2827,For on the Strip this is the to go,1
2828,The was great even the came and helped with our,1
2829,The of the was more than high and the was slow at best,0
2830,I started this with two but I m editing it to give it only one,0
2831,this is the worst i have ever eat besides Costcos,0
2832,All in all an excellent highlighted by great a unique and a beautiful,1
2833,My and i sat at the and had a completely delightful,1
2834,Weird from,0
2835,There was hardly any,0
2836,I ve had better from the,0
2837,Go To Place for Gyros,1
2838,I love the his one authentic Japanese cool,1
2839,Now the are nt as good the which used to be amazing is doughy and flavorless,0
2840,I found a six long of in my,0
2841,The was terrible was mediocre,0
2842,We definately enjoyed ourselves,1
2843,I ordered Albondigas   which was just warm   and tasted like with frozen,0
2844,On three different I asked for well done or well and all three I got the bloodiest of on my,0
2845,I had about two and refused to eat anymore,0
2846,The was extremely slow,0
2847,After   wait I got a,0
2848,Seriously killer hot,1
2849,No on the and the had absolutely no as to which did or did not contain,0
2850,My tried the Mediterranean Chicken Salad and fell in,1
2851,Their on is also a of this,1
2852,is a of a at Mellow Mushroom,0
2853,Worst Thai ever,0
2854,If you stay in Vegas you must get here at least once,1
2855,I want to first say our was great and we had perfect,1
2856,The are good,1
2857,I had which was good,1
2858,Highly unprofessional and rude to a loyal,0
2859,Overall a great,1
2860,Spend your elsewhere,0
2861,Their regular toasted was equally satisfying with the occasional of Mmmm,1
2862,The Buffet at Bellagio was far from I anticipated,0
2863,And the are WEAK,0
2864,My was not correct,0
2865,Also I feel like the are bought not made in,0
2866,After the disappointing we went elsewhere for,0
2867,The and a here is amazing,1
2868,We wo nt be returning,0
2869,This is my new Vegas,1
2870,I seriously can not believe that the has so many unexperienced that all are running around like with their cut off,0
2871,Very very sad,0
2872,i felt insulted and disrespected how could you talk and judge another like that,0
2873,How can you call yourself a if you ca nt properly cook a I do nt understand,0
2874,I m not impressed with the or the,0
2875,The only I was nt too crazy about was their as I do nt like it pured,0
2876,There is really for me at hope your is betterI got here at the,0
2877,They brought a fresh of and I was thinking yay warm but no,0
2878,SHOULD have been a hilarious yummy Christmas Eve to remember was the biggest of the entire for us,0
2879,Needless to say I wo nt be going back anytime soon,0
2880,This is disgusting,0
2881,Every I eat here I see caring to a professional,1
2882,The was a,0
2883,However there was so much in the fondue it was barely edible,0
2884,I could barely stomach the but did nt complain because it was a,0
2885,It was so bad I had lost the to finish it,0
2886,It also took her forever to bring us the when we asked for it,0
2887,We are nt to make a at but I just do nt get itdefinitely lost the after this,0
2888,Disappointing,0
2889,The is about on with Dennys which is to say not good at all,0
2890,If you want to wait for mediocre and downright terrible then this is the for you,0
2891,WAAAAAAyyyyyyyyyy over rated is all I am saying,0
2892,We wo nt be going back,0
2893,The was fairly clean but the simply was nt worth it,0
2894,This lacked,0
2895,The was about of a full and was   ridiculous,0
2896,Do nt bother coming here,0
2897,The was pretty dry I had the sliced and pulled,0
2898,The itself seems pretty neat the is pretty trippy but I would nt eat here again,0
2899,It was equally awful,0
2900,Probably not in a to go back,0
2901,very slow at seating even with,0
2902,Not good by any of the,0
2903,The was bland and the were undercooked,0
2904,The chipolte dipping was tasteless seemed thin and watered down with no,0
2905,It was a too sweet not really spicy enough and lacked,0
2906,I was VERY disappointed,0
2907,This is horrible and way overpriced,0
2908,Maybe its just their Vegetarian but I ve been twice and I thought it was average at best,0
2909,It was nt busy at all and now we know why,0
2910,The outside are also dirty a of the and the are not always friendly and helpful with the,0
2911,The here did not feel like a but more of a douchey indoor for and,0
2912,Con spotty,0
2913,The were not hot and neither was my,0
2914,But then they came back cold,0
2915,Then our came out ensued,0
2916,The real was our,0
2917,My said she was very rude did not even apologize for the bad or,0
2918,The only to eat here would be to fill up before a of just to get some in your,0
2919,Insults profound and had to go outside for a while serving just to solidify it,0
2920,If orders two do nt you think it may be of to ask if it is or,0
2921,She was quite disappointed although some needs to be placed at her,0
2922,After all the reviews I could nt wait to eat herewhat a,0
2923,Del Taco is pretty nasty and should be avoided if possible,0
2924,Its NOT hard to make a decent,0
2925,But I do nt like it,0
2926,Hell no will I go backWeve have gotten a much better from the next than the we received from this,0
2927,I do nt know the big is about this but I wo nt be back yaall,0
2928,I immediately said I wanted to talk to the but I did not want to talk to the was doing of behind the,0
2929,The is nt much better,0
2930,Unfortunately it only set us up for with our,0
2931,The was nt good,0
2932,Your suck wait our Heimer sucked,0
2933,happened next was putting,0
2934,too bad cause I know its owned I really wanted to like this,0
2935,Overpriced for you are getting,0
2936,I vomited in the mid,0
2937,I kept looking at the and it had soon become   yet still no,0
2938,I have been to very few to eat that under no would I ever return to and this tops the,0
2939,We started with the which was in and obviously was nt fresh,0
2940,was below average,0
2941,It sure does beat the at the but I would expect a little more coming from a,0
2942,All in all Ha Long Bay was a of a,0
2943,The I have is that they charge   for a that is no bigger than a Subway which offers better and more of,0
2944,Shrimp When I unwrapped it I live only   a from Brushfire it was literally cold,0
2945,It lacked seemed undercooked and dry,0
2946,It really is impressive that the hasnt closed down,0
2947,I would avoid this if you are staying in the Mirage,0
2948,The that came with my were dried out and crusty and the was bland,0
2949,Spend your and some else,0
2950,A at the next to us found a live green In her,0
2951,the of the was awful,0
2952,I ca nt tell you how disappointed I was,0
2953,I think should have and and both were lacking,0
2954,Appetite instantly gone,0
2955,Overall I was not impressed and would not go back,0
2956,The whole was underwhelming and I think well just go to Ninja Sushi next,0
2957,Then as if I had nt wasted enough of my there they poured in the by drawing out the it took to bring the,0
